claim_id,source_file,source_claim,parameter_id,environment,claim_type,production_value,production_unit,source_id,source_value_if_available,conflict_type,conflict_reason,resolution_status
024dc98a60548e5c,glossary/hypochlorous-acid.html,Typical Values &#127919; At pH 7.2: ~67% of FC is HOCl; at pH 7.4: ~55%; at pH 7.6: ~40%; at pH 8.0: ~22% Related Resources Pool Ph Calculator Understanding Free Chlorine Liquid Chlorine Formula Last reviewed: 2026-06-01,free_chlorine,unspecified,RANGE,67,%,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes what fraction/percentage of the parameter is in a particular chemical form/state, not a concentration target.",NOT_A_CHEMISTRY_CLAIM
6c1a05826c22661b,glossary/hypochlorous-acid.html,Typical Values &#127919; At pH 7.2: ~67% of FC is HOCl; at pH 7.4: ~55%; at pH 7.6: ~40%; at pH 8.0: ~22% Related Resources Pool Ph Calculator Understanding Free Chlorine Liquid Chlorine Formula Last reviewed: 2026-06-01,ph,pool,RANGE,8,ph_units,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes what fraction/percentage of the parameter is in a particular chemical form/state, not a concentration target.",NOT_A_CHEMISTRY_CLAIM
6d7768250a705aa9,glossary/iron.html,Definition Details Values Definition Iron in pool water is a dissolved metal that can cause reddish-brown staining when oxidised by chlorine or shock treatment. &#127919; Typical Values: Acceptable: below 0.2 ppm; Staining risk increases above 0.3 ppm In Plain Language Iron enters pool water from we…,shock_treatment,pool,RANGE,0.2,ppm,,,UNSUPPORTED_PRODUCTION_CLAIM,"Iron staining threshold, not a shock_treatment value at all -- parameter attribution artifact.",NOT_A_CHEMISTRY_CLAIM
9acd4a436f4cb1ee,glossary/iron.html,Definition Details Values Definition Iron in pool water is a dissolved metal that can cause reddish-brown staining when oxidised by chlorine or shock treatment. &#127919; Typical Values: Acceptable: below 0.2 ppm; Staining risk increases above 0.3 ppm In Plain Language Iron enters pool water from we…,shock_treatment,pool,RANGE,0.3,ppm,,,UNSUPPORTED_PRODUCTION_CLAIM,Same iron-staining record as above.,NOT_A_CHEMISTRY_CLAIM
c15adb15c46b0f2b,glossary/muriatic-acid.html,Definition Details Values Definition Muriatic acid (dilute hydrochloric acid) is the most commonly used chemical for lowering pool pH and total alkalinity. &#127919; Typical Values: Concentration: 31.45% (pool grade); pH in solution: strongly acidic (0.1–0.5) In Plain Language Pool-grade muriatic ac…,total_alkalinity,pool,RANGE,31.45,%,,,UNSUPPORTED_PRODUCTION_CLAIM,"Value describes a product/chemical-supply specification (e.g. product concentration, %-by-weight), not a pool/spa water target -- never comparable to a water-chemistry range.",NOT_A_CHEMISTRY_CLAIM
2f56fd2a750a6854,glossary/muriatic-acid.html,Definition Details Values Definition Muriatic acid (dilute hydrochloric acid) is the most commonly used chemical for lowering pool pH and total alkalinity. &#127919; Typical Values: Concentration: 31.45% (pool grade); pH in solution: strongly acidic (0.1–0.5) In Plain Language Pool-grade muriatic ac…,ph,pool,RANGE,0.1-0.5,ph_units,,,UNSUPPORTED_PRODUCTION_CLAIM,"Value describes a product/chemical-supply specification (e.g. product concentration, %-by-weight), not a pool/spa water target -- never comparable to a water-chemistry range.",NOT_A_CHEMISTRY_CLAIM
9704886e6db61483,glossary/muriatic-acid.html,Typical Values &#127919; Concentration: 31.45% (pool grade); pH in solution: strongly acidic (0.1–0.5) Related Resources Pool Ph Calculator Understanding Ph Ph Adjustment Formula Last reviewed: 2026-06-01,ph,pool,RANGE,0.1-0.5,ph_units,,,EXTRACTION_ARTIFACT,"Navigation, UI chrome, or page-metadata text; the numeric value is not a chemistry claim at all.",NOT_A_CHEMISTRY_CLAIM
166cc39500b89698,glossary/mustard-algae.html,"Definition Details Values Definition Mustard algae is a yellow-brown pool algae species that brushes off easily but quickly returns, caused by a chlorine-resistant strain. &#127919; Typical Values: Treatment: 30 ppm FC; wash all swimwear and equipment during treatment In Plain Language Mustard algae…",free_chlorine,pool,RANGE,30,ppm,,,RANGE_MISMATCH,"Value 30-30 ppm does not overlap the canonical range(s) range-fc-pool-chlorine-no-cya (1-3), range-fc-pool-chlorine-with-cya (2-4) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
913db1838d10d258,glossary/mustard-algae.html,It is resistant to normal chlorine levels but is effectively treated with a thorough superchlorination of 30 ppm FC and simultaneous treatment of all equipment that contacted the water.,free_chlorine,unspecified,RANGE,30,ppm,,,RANGE_MISMATCH,"Value 30-30 ppm does not overlap the canonical range(s) range-fc-pool-chlorine-no-cya (1-3), range-fc-pool-chlorine-with-cya (2-4), range-fc-hottub-chlorine-routine (3-5) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
2af93259623e1a1a,glossary/mustard-algae.html,Typical Values &#127919; Treatment: 30 ppm FC; wash all swimwear and equipment during treatment Related Resources Pool Shock Calculator Green Water Last reviewed: 2026-06-01,free_chlorine,unspecified,RANGE,30,ppm,,,CLAIM_FAMILY_GAP,"Value describes a shock/breakpoint-treatment scenario, correctly outside the routine-maintenance range it was checked against -- no numeric shock-treatment range exists in the claim family yet (see SHOCK-CLAIM-FAMILY-DECISION.md).",REQUIRES_EXPERT_REVIEW
0489924a31af66a5,glossary/ph-bounce.html,"Small additions of acid or base, rain, or even bather activity can cause pH to swing by 0.5–1.0 units.",ph,unspecified,RANGE,0.5-1,ph_units,,,RANGE_MISMATCH,"Value 0.5-1 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-hottub-chlorine-routine (7-7.8), range-ph-hottub-bromine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
97d55884408a1324,glossary/ph-increaser.html,"Definition Details Values Definition pH increaser is a pool product that raises water pH, typically sodium carbonate (soda ash) or sodium bicarbonate. &#127919; Typical Values: Raises pH by approximately 0.2 per pound per 10,000 gallons; dissolve before adding In Plain Language pH increaser (soda as…",ph,pool,RULE_OF_THUMB,0.2,ph_units,,,UNSUPPORTED_PRODUCTION_CLAIM,"Value describes a product/chemical-supply specification (e.g. product concentration, %-by-weight), not a pool/spa water target -- never comparable to a water-chemistry range.",NOT_A_CHEMISTRY_CLAIM
8c80c9a5b619b270,glossary/ph-increaser.html,Sodium carbonate (Na2CO3) raises pH quickly with a modest alkalinity increase.,ph,unspecified,RANGE,2,ph_units,,,RANGE_MISMATCH,"Value 2-2 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-hottub-chlorine-routine (7-7.8), range-ph-hottub-bromine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
7a9c6ef12e2838c3,glossary/ph-increaser.html,Sodium carbonate (Na2CO3) raises pH quickly with a modest alkalinity increase.,ph,unspecified,RANGE,3,ph_units,,,RANGE_MISMATCH,"Value 3-3 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-hottub-chlorine-routine (7-7.8), range-ph-hottub-bromine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
9a82ae28b611a19c,glossary/ph-increaser.html,"Typical Values &#127919; Raises pH by approximately 0.2 per pound per 10,000 gallons; dissolve before adding Related Resources Pool Ph Calculator Understanding Ph Ph Adjustment Formula Last reviewed: 2026-06-01",ph,unspecified,RULE_OF_THUMB,0.2,ph_units,,,EXTRACTION_ARTIFACT,"Navigation, UI chrome, or page-metadata text; the numeric value is not a chemistry claim at all.",NOT_A_CHEMISTRY_CLAIM
efd419da2c7115f6,glossary/ph.html,"Definition Details Values Definition pH measures the concentration of hydrogen ions in water on a logarithmic scale from 0 (most acidic) to 14 (most alkaline), with 7.0 being neutral. &#127919; Typical Values: Pools: 7.2–7.6; Hot tubs: 7.2–7.8; Never above 8.0 In Plain Language Pool water pH directl…",ph,unspecified,RANGE,0,ph_units,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes the pH scale itself (e.g. ""0 to 14 logarithmic scale"", ""each full pH unit""), not a water-chemistry target value.",NOT_A_CHEMISTRY_CLAIM
fe77ce166563b283,glossary/ph.html,"Definition Details Values Definition pH measures the concentration of hydrogen ions in water on a logarithmic scale from 0 (most acidic) to 14 (most alkaline), with 7.0 being neutral. &#127919; Typical Values: Pools: 7.2–7.6; Hot tubs: 7.2–7.8; Never above 8.0 In Plain Language Pool water pH directl…",ph,unspecified,RANGE,14,ph_units,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes the pH scale itself (e.g. ""0 to 14 logarithmic scale"", ""each full pH unit""), not a water-chemistry target value.",NOT_A_CHEMISTRY_CLAIM
ba3d00c108c0d95a,glossary/ph.html,"Definition Details Values Definition pH measures the concentration of hydrogen ions in water on a logarithmic scale from 0 (most acidic) to 14 (most alkaline), with 7.0 being neutral. &#127919; Typical Values: Pools: 7.2–7.6; Hot tubs: 7.2–7.8; Never above 8.0 In Plain Language Pool water pH directl…",ph,pool,RANGE,8,ph_units,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes the pH scale itself (e.g. ""0 to 14 logarithmic scale"", ""each full pH unit""), not a water-chemistry target value.",NOT_A_CHEMISTRY_CLAIM
8c8ad9b899b14da4,glossary/ph.html,"At pH 7.2, approximately 67% of free chlorine is active.",free_chlorine,unspecified,RULE_OF_THUMB,67,%,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes what fraction/percentage of the parameter is in a particular chemical form/state, not a concentration target.",NOT_A_CHEMISTRY_CLAIM
4a4c77cbb6a5f301,glossary/ph.html,"At pH 8.0, only 22% is active. pH also affects swimmer comfort (human tears are pH 7.4), surface corrosion (low pH), and scaling (high pH). pH naturally drifts upward in pools as CO2 off-gasses from the water surface.",ph,unspecified,RANGE,8,ph_units,,,RANGE_MISMATCH,"Value 8-8 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-hottub-chlorine-routine (7-7.8), range-ph-hottub-bromine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
d6f39703f2b1766e,glossary/ph.html,"At pH 8.0, only 22% is active. pH also affects swimmer comfort (human tears are pH 7.4), surface corrosion (low pH), and scaling (high pH). pH naturally drifts upward in pools as CO2 off-gasses from the water surface.",ph,pool,RANGE,2,ph_units,,,RANGE_MISMATCH,"Value 2-2 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
8572857fd47dee5b,glossary/ph.html,Typical Values &#127919; Pools: 7.2–7.6; Hot tubs: 7.2–7.8; Never above 8.0 Related Resources Pool Ph Calculator Hot Tub Ph Calculator Understanding Ph Ph Adjustment Formula Last reviewed: 2026-06-01,ph,both,RANGE,8,ph_units,,,EXTRACTION_ARTIFACT,"Navigation, UI chrome, or page-metadata text; the numeric value is not a chemistry claim at all.",NOT_A_CHEMISTRY_CLAIM
fb2ebe05bb5168ca,glossary/pool-maintenance-schedule.html,"Definition Details Values Definition A pool maintenance schedule is a written plan covering daily, weekly, monthly, and seasonal maintenance tasks for pool chemistry and equipment. &#127919; Typical Values: FC/pH: 2x weekly; Full test: monthly; Shock: weekly; Filter clean: monthly In Plain Language …",ph,pool,RANGE,2,ph_units,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
b8d1267ad3ad8389,glossary/pool-maintenance-schedule.html,Typical Values &#127919; FC/pH: 2x weekly; Full test: monthly; Shock: weekly; Filter clean: monthly Related Resources Maintenance Schedule Last reviewed: 2026-06-01,ph,unspecified,RANGE,2,ph_units,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
6abf213c8806fa61,glossary/pool-shock-schedule.html,Definition Details Values Definition A pool shock schedule is the planned frequency and timing of pool shock treatments throughout the swimming season. &#127919; Typical Values: Weekly maintenance: shock to 10 ppm FC; Emergency recovery: shock to 30 ppm FC In Plain Language A typical shock schedule:…,free_chlorine,pool,RANGE,10,ppm,,,CLAIM_FAMILY_GAP,"Value describes a shock/breakpoint-treatment scenario, correctly outside the routine-maintenance range it was checked against -- no numeric shock-treatment range exists in the claim family yet (see SHOCK-CLAIM-FAMILY-DECISION.md).",REQUIRES_EXPERT_REVIEW
b88b36ba415b7fc4,glossary/pool-shock-schedule.html,Definition Details Values Definition A pool shock schedule is the planned frequency and timing of pool shock treatments throughout the swimming season. &#127919; Typical Values: Weekly maintenance: shock to 10 ppm FC; Emergency recovery: shock to 30 ppm FC In Plain Language A typical shock schedule:…,free_chlorine,pool,RANGE,30,ppm,,,CLAIM_FAMILY_GAP,"Value describes a shock/breakpoint-treatment scenario, correctly outside the routine-maintenance range it was checked against -- no numeric shock-treatment range exists in the claim family yet (see SHOCK-CLAIM-FAMILY-DECISION.md).",REQUIRES_EXPERT_REVIEW
608025031537cf13,glossary/pool-shock-schedule.html,"Shock immediately after any heavy bather load, storm, or combined chlorine reading above 0.5 ppm.",combined_chlorine,unspecified,RANGE,0.5,ppm,cdc-mahc-2023,,SOURCE_CONFLICT,Same 0.5-vs-0.4 discrepancy.,SOURCE_CONFLICT_REMAINS
a2aa725a9a52bef2,glossary/pool-shock-schedule.html,Typical Values &#127919; Weekly maintenance: shock to 10 ppm FC; Emergency recovery: shock to 30 ppm FC Related Resources Pool Shock Calculator Shock Treatments Explained Shock Formula Last reviewed: 2026-06-01,free_chlorine,unspecified,RANGE,10,ppm,,,CLAIM_FAMILY_GAP,"Value describes a shock/breakpoint-treatment scenario, correctly outside the routine-maintenance range it was checked against -- no numeric shock-treatment range exists in the claim family yet (see SHOCK-CLAIM-FAMILY-DECISION.md).",REQUIRES_EXPERT_REVIEW
7b3c281333d5c0c5,glossary/pool-shock-schedule.html,Typical Values &#127919; Weekly maintenance: shock to 10 ppm FC; Emergency recovery: shock to 30 ppm FC Related Resources Pool Shock Calculator Shock Treatments Explained Shock Formula Last reviewed: 2026-06-01,free_chlorine,pool,RANGE,30,ppm,,,CLAIM_FAMILY_GAP,"Value describes a shock/breakpoint-treatment scenario, correctly outside the routine-maintenance range it was checked against -- no numeric shock-treatment range exists in the claim family yet (see SHOCK-CLAIM-FAMILY-DECISION.md).",REQUIRES_EXPERT_REVIEW
be1d7d65526739bf,glossary/salt-chlorination.html,"Definition Details Values Definition Salt chlorination (salt water generation) is a system that produces free chlorine continuously by electrolyzing dissolved sodium chloride in pool water. &#127919; Typical Values: Salt level: 2,700–3,400 ppm; CYA for salt pools: 60–80 ppm In Plain Language Salt ch…",salt,pool,RANGE,60-80,ppm,,,RANGE_MISMATCH,"Value 60-80 ppm does not overlap the canonical range(s) range-salt-generic-operating (2700-3400), range-salt-pentair (3200-3800), range-salt-autopilot (3600-4400) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
