claim_id,claim_text,parameter,production_context,source_id,source_support,support_type,decision,notes
31fc905e5b559a62,Entity Type Measurement Ideal Range -0.3 to +0.5 Aliases LSI Langelier Saturation Index saturation index Langelier index water balance index Calculators Chemical Calculator Related Entities pH Total Alkalinity Calcium Hardness Temperature Scaling Corrosion Water Balancing,lsi,"entities/lsi.html (env=unspecified, -0.3--0.3 )",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""lsi"" at all."
e521866191fb4989,Entity Type Measurement Ideal Range -0.3 to +0.5 Aliases LSI Langelier Saturation Index saturation index Langelier index water balance index Calculators Chemical Calculator Related Entities pH Total Alkalinity Calcium Hardness Temperature Scaling Corrosion Water Balancing,lsi,"entities/lsi.html (env=unspecified, 0.5-0.5 )",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""lsi"" at all."
bbb2725ec34f094c,"Pool Type Hot Tub A small, heated pool (75–500 gallons) used for relaxation and hydrotherapy.",pool_volume,"entities/maintenance-log.html (env=pool, 75-500 gallons)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
a2c46bef30e4094f,Chemical Product Entity Pool Salt High-purity sodium chloride (99.8%+) for use in saltwater pool systems.,salt,"entities/pool-salt.html (env=pool, 99.8-99.8 %)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 99.8-99.8 % does not overlap any canonical range for salt/pool (checked: range-salt-generic-operating, range-salt-pentair, range-salt-autopilot)."
69218482f6f75dd0,Definition Quick Facts Relationships Calculators Related Entities Definition High-purity sodium chloride (99.8%+) for use in saltwater pool systems.,salt,"entities/pool-salt.html (env=pool, 99.8-99.8 %)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 99.8-99.8 % does not overlap any canonical range for salt/pool (checked: range-salt-generic-operating, range-salt-pentair, range-salt-autopilot)."
435846d5972f2dcf,"Quick Facts Ideal Range N/A (requires 2,700–3,400 ppm salt) Also Known As SWCG, saltwater generator, chlorine generator, salt cell Relationships Outgoing Relationships requires → Salt uses → Pool Salt part of → Saltwater Pool Incoming Relationships requires ← Salt requires ← Saltwater Pool Related C…",salt,"entities/salt-chlorinator.html (env=unspecified, 2700-3400 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"Value overlaps range-salt-generic-operating, but that canonical range itself has no confirmed source (status REQUIRES_REVIEW) -- see chemistry-ranges.js."
e935aaec313ee654,"Entity Type Equipment Ideal Range N/A (requires 2,700–3,400 ppm salt) Aliases SWCG saltwater generator chlorine generator salt cell Calculators Salt Pool Calculator Related Entities Saltwater Pool Salt Free Chlorine Calcium Hardness Langelier Saturation Index",salt,"entities/salt-chlorinator.html (env=pool, 2700-3400 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"Value overlaps range-salt-generic-operating, but that canonical range itself has no confirmed source (status REQUIRES_REVIEW) -- see chemistry-ranges.js."
7a473826efaa6ffd,"Entity Type Chemical Ideal Range 2,700–3,400 ppm (system-dependent) Aliases NaCl pool salt sodium chloride salt level saltwater Calculators Salt Pool Calculator Related Entities Saltwater Pool Salt Chlorinator Free Chlorine Total Dissolved Solids",salt,"entities/salt.html (env=pool, 2700-3400 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"Value overlaps range-salt-generic-operating, but that canonical range itself has no confirmed source (status REQUIRES_REVIEW) -- see chemistry-ranges.js."
a2d694c5b83db4b7,Quick Facts Ideal Range N/A (prevented by LSI < +0.5) Relationships Outgoing Relationships causes → High pH Incoming Relationships causes ← Calcium Hardness causes ← Langelier Saturation Index solves ← Water Balancing related to ← High pH solves ← Muriatic Acid Related Calculators Chemical Calculato…,lsi,"entities/scaling.html (env=unspecified, 0.5-0.5 )",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""lsi"" at all."
1e8df26c5fb8e4c0,Entity Type Problem Ideal Range N/A (prevented by LSI < +0.5) Aliases — Calculators Chemical Calculator Related Entities Langelier Saturation Index Calcium Hardness pH Total Alkalinity Temperature Concrete Pool,lsi,"entities/scaling.html (env=pool, 0.5-0.5 )",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""lsi"" at all."
5895e5c8fef1fd3f,"Quick Facts Ideal Range N/A (raises FC to 10–30 ppm temporarily) Units ppm FC Also Known As shock, pool shock, superchlorination, hyperchlorination Relationships Outgoing Relationships solves → Algae solves → Green Water solves → Strong Chlorine Smell solves → Cloudy Water uses → Calcium Hypochlorit…",free_chlorine,"entities/shock-treatment.html (env=unspecified, 10-30 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 10-30 ppm does not overlap any canonical range for free_chlorine/unspecified (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya, range-fc-hottub-chlorine-routine)."
f1438d90ac278246,Chemical Product Liquid Chlorine Sodium hypochlorite solution (10–12.5%) — the most commonly used liquid pool sanitizer.,sanitizer,"entities/shock-treatment.html (env=pool, 10-12.5 %)",,MANUALLY_REVIEWED,NOT_SUPPORTED,PRODUCT_SPEC_NOT_A_WATER_TARGET,"10-12.5% is the concentration of the liquid PRODUCT (sodium hypochlorite solution) as sold, not a pool-water sanitizer target. Different claim category entirely -- product datasheet fact, not a water-chemistry range. No canonical range should ever be checked against this."
dc6bd32a0bd5cdea,Entity Type Process Ideal Range N/A (raises FC to 10–30 ppm temporarily) Aliases shock pool shock superchlorination hyperchlorination Calculators Pool Shock Calculator Hot Tub Shock Calculator Related Entities Breakpoint Chlorination Free Chlorine Combined Chlorine Calcium Hypochlorite Liquid Chlori…,free_chlorine,"entities/shock-treatment.html (env=both, 10-30 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 10-30 ppm does not overlap any canonical range for free_chlorine/both (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya, range-fc-hottub-chlorine-routine)."
ea5844af8cc175f3,Quick Facts Ideal Range N/A (prevented by keeping CC < 0.5 ppm) Relationships Outgoing Relationships causes → Combined Chlorine Incoming Relationships causes ← Combined Chlorine solves ← Shock Treatment solves ← Breakpoint Chlorination Related Calculators Pool Shock Calculator Academy Articles Stron…,combined_chlorine,"entities/strong-chlorine-smell.html (env=pool, 0.5-0.5 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,Value 0.5-0.5 ppm does not overlap any canonical range for combined_chlorine/pool (checked: range-cc-pool-hottub-max).
e0a11151b0828e0c,Entity Type Problem Ideal Range N/A (prevented by keeping CC < 0.5 ppm) Aliases — Calculators Pool Shock Calculator Related Entities Combined Chlorine Breakpoint Chlorination Shock Treatment Eye Irritation,combined_chlorine,"entities/strong-chlorine-smell.html (env=pool, 0.5-0.5 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,Value 0.5-0.5 ppm does not overlap any canonical range for combined_chlorine/pool (checked: range-cc-pool-hottub-max).
e810f63f2144e5cb,"Hot Tub Chemistry Reference Pages Ideal Spa & Hot Tub Chemical Levels Free Resources Hot Tub Maintenance Log Free printable Related Charts Hot Tub Chemical Levels Chart Related Entities Pool Type Hot Tub A small, heated pool (75–500 gallons) used for relaxation and hydrotherapy.",pool_volume,"entities/swim-spa.html (env=pool, 75-500 gallons)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
240f63a4c06ddabb,"Quick Facts Also Known As Taylor Technologies, Taylor, Taylor test kits, K-2006 Relationships Outgoing Relationships references → Langelier Saturation Index references → Water Testing Incoming Relationships uses ← Water Testing Related Entities Organization PHTA Pool & Hot Tub Alliance — the primary…",lsi,"entities/taylor-technologies.html (env=both, -2006--2006 )",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""lsi"" at all."
92d9ea54ae907e8a,"Quick Facts Ideal Range 78–84 °F Units °F Also Known As temperature, water temp, pool temperature, water temperature Relationships Incoming Relationships affected by ← Free Chlorine affected by ← pH measured by ← Langelier Saturation Index Related Calculators Chemical Calculator Academy Articles How…",water_temperature,"entities/temperature.html (env=unspecified, 78-84 °f)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""water_temperature"" at all."
0eb72d70f0c27871,"Pool Type Hot Tub A small, heated pool (75–500 gallons) used for relaxation and hydrotherapy.",pool_volume,"entities/temperature.html (env=pool, 75-500 gallons)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
96aed7302c5cf6af,Entity Type Measurement Ideal Range 78–84 °F Aliases temperature water temp pool temperature water temperature Calculators Chemical Calculator Related Entities Langelier Saturation Index Free Chlorine pH Hot Tub Water Balancing,water_temperature,"entities/temperature.html (env=both, 78-84 °f)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""water_temperature"" at all."
1f8899abc9a0f831,"Pool Type Hot Tub A small, heated pool (75–500 gallons) used for relaxation and hydrotherapy.",pool_volume,"entities/total-dissolved-solids.html (env=pool, 75-500 gallons)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
eec88ebd3150a2a6,"Entity Type Chemical Ideal Range Below 2,000 ppm (pools); below 1,500 ppm above baseline (spas) Aliases TDS total dissolved solids dissolved solids Related Entities Water Replacement Hot Tub Salt",salt,"entities/total-dissolved-solids.html (env=hot_tub, 1500-1500 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""salt"" at all."
717e190e0a56b987,"Pool Type Hot Tub A small, heated pool (75–500 gallons) used for relaxation and hydrotherapy.",pool_volume,"entities/vacation-rental-checklist.html (env=pool, 75-500 gallons)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
2c019f122332194d,"Pool Type Hot Tub A small, heated pool (75–500 gallons) used for relaxation and hydrotherapy.",pool_volume,"entities/water-replacement.html (env=pool, 75-500 gallons)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
444316221e55ee2c,"Pool Type Hot Tub A small, heated pool (75–500 gallons) used for relaxation and hydrotherapy.",pool_volume,"entities/winterization.html (env=pool, 75-500 gallons)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
739feeaadb9cab53,"TA increase needed = 100 − 60 = 40 ppm Dose = 40 × 18,000 × 0.0012 Dose = 40 × 21.6 = 864 oz... let's convert Using the simpler rule: 1.5 lbs per 10,000 gal per 10 ppm: - For 40 ppm increase: 1.5 × 4 = 6 lbs per 10,000 gal - For 18,000 gal: 6 × 1.8 = 10.8 lbs Add approximately 10–11 lbs of sodium bi…",total_alkalinity,"formulas/alkalinity-formula.html (env=unspecified, 40-40 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 40-40 ppm does not overlap any canonical range for total_alkalinity/unspecified (checked: range-ta-public-pool-standard, range-ta-residential-practical, range-ta-hottub)."
6282257e297aa439,"TA increase needed = 100 − 60 = 40 ppm Dose = 40 × 18,000 × 0.0012 Dose = 40 × 21.6 = 864 oz... let's convert Using the simpler rule: 1.5 lbs per 10,000 gal per 10 ppm: - For 40 ppm increase: 1.5 × 4 = 6 lbs per 10,000 gal - For 18,000 gal: 6 × 1.8 = 10.8 lbs Add approximately 10–11 lbs of sodium bi…",total_alkalinity,"formulas/alkalinity-formula.html (env=unspecified, 10-10 ppm)",,MANUALLY_REVIEWED,NOT_SUPPORTED,FORMULA_WORKED_EXAMPLE,Intermediate arithmetic step in a dosage-formula worked example (not a target claim).
e178649f05268309,"TA increase needed = 100 − 60 = 40 ppm Dose = 40 × 18,000 × 0.0012 Dose = 40 × 21.6 = 864 oz... let's convert Using the simpler rule: 1.5 lbs per 10,000 gal per 10 ppm: - For 40 ppm increase: 1.5 × 4 = 6 lbs per 10,000 gal - For 18,000 gal: 6 × 1.8 = 10.8 lbs Add approximately 10–11 lbs of sodium bi…",total_alkalinity,"formulas/alkalinity-formula.html (env=unspecified, 40-40 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 40-40 ppm does not overlap any canonical range for total_alkalinity/unspecified (checked: range-ta-public-pool-standard, range-ta-residential-practical, range-ta-hottub)."
30454b2047a233cc,"To raise alkalinity: sodium bicarbonate (baking soda). 1.5 lbs per 10,000 gallons raises TA by approximately 10 ppm.",pool_volume,"formulas/alkalinity-formula.html (env=unspecified, 10000-10000 gallons)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
85cb9e09a9140606,"To raise alkalinity: sodium bicarbonate (baking soda). 1.5 lbs per 10,000 gallons raises TA by approximately 10 ppm.",total_alkalinity,"formulas/alkalinity-formula.html (env=unspecified, 10-10 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 10-10 ppm does not overlap any canonical range for total_alkalinity/unspecified (checked: range-ta-public-pool-standard, range-ta-residential-practical, range-ta-hottub)."
1aa04b73c90e3a4e,"The 0.0012 constant is equivalent to 1.5 lbs raising TA by 10 ppm in 10,000 gallons.",total_alkalinity,"formulas/alkalinity-formula.html (env=unspecified, 10-10 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 10-10 ppm does not overlap any canonical range for total_alkalinity/unspecified (checked: range-ta-public-pool-standard, range-ta-residential-practical, range-ta-hottub)."
fb93303c3ae37887,"The 0.0012 constant is equivalent to 1.5 lbs raising TA by 10 ppm in 10,000 gallons.",pool_volume,"formulas/alkalinity-formula.html (env=unspecified, 10000-10000 gallons)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
44f8f7b82bc4c705,Limitations & Notes Sodium bicarbonate also causes a slight pH increase — usually 0.1 to 0.2 pH units for typical doses.,ph,"formulas/alkalinity-formula.html (env=unspecified, 0.1-0.2 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 0.1-0.2 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
e962d51f7207eb09,Formula Library 3 min read Updated 2026-06-01 CYA (Cyanuric Acid) Dose Formula Formula Example Explanation The Formula CYA to add (oz) = (Target CYA − Current CYA) × Volume (gal) × 0.000133 Symbol Description Unit Target CYA Desired cyanuric acid level in ppm (outdoor pools: 30–50 ppm; salt pools: 6…,cyanuric_acid,"formulas/cya-formula.html (env=pool, 30-50 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"Value overlaps range-cya-residential-routine-outdoor, but that canonical range itself has no confirmed source (status REQUIRES_REVIEW) -- see chemistry-ranges.js."
32a64f107c57a169,"Increase needed = 40 − 20 = 20 ppm Using the rule: 13 oz per 10,000 gal per 10 ppm For 20 ppm on 10,000 gal: 13 × 2 = 26 oz For 15,000 gal: 26 × 1.5 = 39 oz Add approximately 39 oz (about 2.4 lbs) of cyanuric acid granules.",cyanuric_acid,"formulas/cya-formula.html (env=unspecified, 20-20 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 20-20 ppm does not overlap any canonical range for cyanuric_acid/unspecified (checked: range-cya-public-pool-incident-response-max, range-cya-residential-routine-outdoor, range-cya-saltwater-outdoor, range-cya-hottub)."
1c3e770e52afab00,"Increase needed = 40 − 20 = 20 ppm Using the rule: 13 oz per 10,000 gal per 10 ppm For 20 ppm on 10,000 gal: 13 × 2 = 26 oz For 15,000 gal: 26 × 1.5 = 39 oz Add approximately 39 oz (about 2.4 lbs) of cyanuric acid granules.",cyanuric_acid,"formulas/cya-formula.html (env=unspecified, 20-20 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 20-20 ppm does not overlap any canonical range for cyanuric_acid/unspecified (checked: range-cya-public-pool-incident-response-max, range-cya-residential-routine-outdoor, range-cya-saltwater-outdoor, range-cya-hottub)."
88573cf841d74d80,"Each pound of trichlor adds about 6 ppm CYA per 10,000 gallons.",pool_volume,"formulas/cya-formula.html (env=unspecified, 10000-10000 gallons)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
