claim_id,source_url,source_file,source_claim,parameter_id,minimum,maximum,unit,value_type,environment,claim_type,extraction_status,scientific_review_status,source_registry_ids,review_required,notes
4df812e1b6e77e58,entities/outdoor-pool.html,entities/outdoor-pool.html,Entity Type Pool Type Aliases — Calculators Pool Chlorine Calculator Pool CYA Calculator Related Entities Swimming Pool Cyanuric Acid Free Chlorine Temperature,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
fdd41a43305c9bb0,entities/oxidation.html,entities/oxidation.html,"Process Entity Oxidation The chemical destruction of organic compounds, combined chlorine, and contaminants in pool water.",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
1014dfd86be73216,entities/oxidation.html,entities/oxidation.html,"Definition Quick Facts Relationships Calculators Related Entities Definition The chemical destruction of organic compounds, combined chlorine, and contaminants in pool water.",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
2b3accc938b10edf,entities/oxidation.html,entities/oxidation.html,"Related Calculators Pool Shock Calculator Academy Articles Shock Treatments Explained Combined Chlorine Explained Glossary Terms Oxidizer Related Entities Process Shock Treatment Adding a large dose of chlorine or non-chlorine oxidizer to destroy combined chlorine, algae, and contaminants.",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
d9364fcc22812d22,entities/oxidation.html,entities/oxidation.html,Chemical Combined Chlorine Chlorine that has reacted with contaminants and is no longer effective for sanitization.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
0174ef3cef55647f,entities/oxidation.html,entities/oxidation.html,Entity Type Process Aliases — Calculators Pool Shock Calculator Related Entities Shock Treatment Combined Chlorine Sanitizing Hydrogen Peroxide,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
b642c7b592e85fd0,entities/ozone.html,entities/ozone.html,"Quick Facts Ideal Range N/A (residual; used with 0.5–1 ppm FC) Also Known As O3, ozone, ozone generator, ozone sanitizer Relationships No relationships defined for this entity.",free_chlorine,0.5,1,ppm,concentration,unspecified,RANGE,CORRECT_EXTRACTION,SUPPORTED,,false,
eedce016dc9af4b3,entities/ozone.html,entities/ozone.html,"Quick Facts Ideal Range N/A (residual; used with 0.5–1 ppm FC) Also Known As O3, ozone, ozone generator, ozone sanitizer Relationships No relationships defined for this entity.",free_chlorine,3,3,,unknown,unspecified,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: free_chlorine does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
62304afa8d375369,entities/ozone.html,entities/ozone.html,"Glossary Terms Muriatic Acid Related Entities Process Oxidation The chemical destruction of organic compounds, combined chlorine, and contaminants in pool water.",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
8ff636391b58dc30,entities/ozone.html,entities/ozone.html,"Chemical Free Chlorine The active, unsaturated chlorine available to sanitize pool water.",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
ee7a1150e80ecbd0,entities/ozone.html,entities/ozone.html,Entity Type Chemical Ideal Range N/A (residual; used with 0.5–1 ppm FC) Aliases O3 ozone ozone generator ozone sanitizer Related Entities Oxidation Free Chlorine Sanitizing,free_chlorine,0.5,1,ppm,concentration,unspecified,RANGE,CORRECT_EXTRACTION,SUPPORTED,,false,
24562043e81fc253,entities/ozone.html,entities/ozone.html,Entity Type Chemical Ideal Range N/A (residual; used with 0.5–1 ppm FC) Aliases O3 ozone ozone generator ozone sanitizer Related Entities Oxidation Free Chlorine Sanitizing,free_chlorine,3,3,oz,mass_or_dosage,unspecified,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: free_chlorine does not accept a mass_or_dosage value -- likely extraction noise, not a real claim about this parameter."
8f16416990054458,entities/ph.html,entities/ph.html,Measurement Entity pH The measure of hydrogen ion concentration indicating acidity or alkalinity of pool water.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
2489f35bad9cd8a5,entities/ph.html,entities/ph.html,Definition Quick Facts Relationships Calculators Related Entities Definition The measure of hydrogen ion concentration indicating acidity or alkalinity of pool water.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
fdca968ec07e71b8,entities/ph.html,entities/ph.html,"Quick Facts Ideal Range 7.2–7.6 pH Units pH Also Known As pH, potential hydrogen, water pH, acidity, alkalinity level Relationships Outgoing Relationships affected by → Total Alkalinity affected by → Temperature affected by → Muriatic Acid affected by → Soda Ash measured by → Water Testing calculate…",ph,7.2,7.6,ph_units,ph_value,unspecified,CALCULATED_VALUE,CORRECT_EXTRACTION,SUPPORTED,,false,
d05c87909d5e9ff1,entities/ph.html,entities/ph.html,"Measurement Langelier Saturation Index A composite score indicating whether water is balanced, corrosive, or scale-forming.",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
066715d95633cf4a,entities/ph.html,entities/ph.html,"Chemical Free Chlorine The active, unsaturated chlorine available to sanitize pool water.",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
31e031a457d3196c,entities/ph.html,entities/ph.html,"Chemical Calcium Hardness The concentration of dissolved calcium in pool water, affecting scaling and corrosion tendency.",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
3b7c335b1377e292,entities/ph.html,entities/ph.html,Chemical Product Muriatic Acid Hydrochloric acid (31.45%) used to lower pH and total alkalinity in pool water.,ph,31.45,31.45,%,concentration,unspecified,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: ph does not accept a concentration value -- likely extraction noise, not a real claim about this parameter."
411112cf35c1f10b,entities/ph.html,entities/ph.html,Chemical Product Soda Ash Sodium carbonate — used to raise pH in pool water.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
1f9911a90641b8a5,entities/ph.html,entities/ph.html,Problem Corrosion Damage to pool surfaces and metal equipment caused by corrosive (low LSI) water.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
4881c980c49e27bd,entities/ph.html,entities/ph.html,Entity Type Measurement Ideal Range 7.2–7.6 pH Aliases pH potential hydrogen water pH acidity alkalinity level Calculators Pool pH Calculator Hot Tub pH Calculator Chemical Calculator Related Entities Total Alkalinity Langelier Saturation Index Free Chlorine Calcium Hardness Muriatic Acid Soda Ash S…,ph,7.2,7.6,ph_units,ph_value,both,RANGE,CORRECT_EXTRACTION,SUPPORTED,,false,
2e30d9d8cf1d21dc,entities/phosphate.html,entities/phosphate.html,Chemical Entity Phosphate A nutrient compound in pool water that can fuel algae growth.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
8a95b1a7b999e92f,entities/phosphate.html,entities/phosphate.html,Definition Quick Facts Relationships Calculators Related Entities Definition A nutrient compound in pool water that can fuel algae growth.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
b10e608a52f34090,entities/phosphate.html,entities/phosphate.html,"Quick Facts Ideal Range Below 200 ppb (ideally) Units ppb Also Known As PO4, phosphate, phosphates, phosphorus Relationships Incoming Relationships affected by ← Algae Academy Articles Green Pool Water: How to Fix It Glossary Terms Iron (Pool Water) Related Entities Problem Algae Plant-like organism…",,200,200,,unknown,unspecified,RANGE,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,,false,No chemistry-parameter mention found near this numeric value in its clause.
62a2f34b49d86a0d,entities/phosphate.html,entities/phosphate.html,"Quick Facts Ideal Range Below 200 ppb (ideally) Units ppb Also Known As PO4, phosphate, phosphates, phosphorus Relationships Incoming Relationships affected by ← Algae Academy Articles Green Pool Water: How to Fix It Glossary Terms Iron (Pool Water) Related Entities Problem Algae Plant-like organism…",,4,4,,unknown,unspecified,RANGE,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,,false,No chemistry-parameter mention found near this numeric value in its clause.
066eb3af318e36ce,entities/phosphate.html,entities/phosphate.html,"Chemical Free Chlorine The active, unsaturated chlorine available to sanitize pool water.",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
a6b2884516f93f28,entities/phosphate.html,entities/phosphate.html,Problem Green Water Pool water discolored green by algae bloom due to insufficient free chlorine.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
afe7b34b8f2c86cb,entities/phosphate.html,entities/phosphate.html,Entity Type Chemical Ideal Range Below 200 ppb (ideally) Aliases PO4 phosphate phosphates phosphorus Related Entities Algae Free Chlorine Green Water,algae,200,200,,unknown,unspecified,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: algae does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
c4fadeb71850567e,entities/phosphate.html,entities/phosphate.html,Entity Type Chemical Ideal Range Below 200 ppb (ideally) Aliases PO4 phosphate phosphates phosphorus Related Entities Algae Free Chlorine Green Water,algae,4,4,,unknown,unspecified,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: algae does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
aa27116bd5156848,entities/phta.html,entities/phta.html,Organization Entity PHTA Pool & Hot Tub Alliance — the primary industry trade association for pool and spa professionals.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
ddd7320e88979ddb,entities/phta.html,entities/phta.html,Definition Quick Facts Relationships Calculators Related Entities Definition Pool & Hot Tub Alliance — the primary industry trade association for pool and spa professionals.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
a4d2112b3fb0f805,entities/phta.html,entities/phta.html,"Quick Facts Also Known As PHTA, Pool & Hot Tub Alliance, APSP, pool industry association Relationships Outgoing Relationships references → Free Chlorine references → pH references → Total Alkalinity references → Calcium Hardness Incoming Relationships references ← Sanitizing Related Entities Organiz…",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
1fa6da55fafe4760,entities/phta.html,entities/phta.html,Organization NSF International NSF International — certifies pool and spa equipment and chemicals to safety standards.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
36cf69d17358615b,entities/phta.html,entities/phta.html,Entity Type Organization Aliases PHTA Pool & Hot Tub Alliance APSP pool industry association Related Entities CDC NSF International Taylor Technologies,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
0b438f7663f96341,entities/pool-opening.html,entities/pool-opening.html,Relationships Incoming Relationships related to ← Winterization related to ← Pool Opening Checklist Related Calculators Chemical Calculator Glossary Terms Chemical Compatibility Reference Pages Complete Water Balance Checklist Free Resources Pool Opening Checklist Free printable Related Entities Pro…,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
98a55e2954f84477,entities/pool-opening.html,entities/pool-opening.html,"Process Water Balancing The process of adjusting all chemistry parameters to achieve a stable, non-corrosive, non-scaling LSI.",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
a2c46bef30e4094f,entities/pool-salt.html,entities/pool-salt.html,Chemical Product Entity Pool Salt High-purity sodium chloride (99.8%+) for use in saltwater pool systems.,salt,99.8,99.8,%,concentration,pool,RANGE,CORRECT_EXTRACTION,REQUIRES_REVIEW,,true,
69218482f6f75dd0,entities/pool-salt.html,entities/pool-salt.html,Definition Quick Facts Relationships Calculators Related Entities Definition High-purity sodium chloride (99.8%+) for use in saltwater pool systems.,salt,99.8,99.8,%,concentration,pool,RANGE,CORRECT_EXTRACTION,REQUIRES_REVIEW,,true,
bd8ca574726584c7,entities/pool-salt.html,entities/pool-salt.html,Quick Facts Units lbs Relationships Incoming Relationships uses ← Salt uses ← Salt Chlorinator Related Calculators Salt Pool Calculator Academy Articles Salt Chlorinator Systems Formulas Salt Pool Formula Glossary Terms Salt Chlorination Reference Pages Salt Pool Level Reference Matrix Related Entit…,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
bce6eeb9a015bc65,entities/pool-salt.html,entities/pool-salt.html,Equipment Salt Chlorinator An electrolytic cell that converts dissolved salt into hypochlorous acid to sanitize pool water.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
855b3144f89850e7,entities/pool-salt.html,entities/pool-salt.html,Pool Type Saltwater Pool A pool that uses a salt chlorinator to generate chlorine on-site from dissolved sodium chloride.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
74e43db2b8f7ff57,entities/pool-salt.html,entities/pool-salt.html,Entity Type Chemical Product Aliases — Calculators Salt Pool Calculator Related Entities Salt Salt Chlorinator Saltwater Pool,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
