source_file,source_type,parameter,value,unit,context,pool_or_spa,sanitizer,scenario,source_of_value,generator_dependency,claim_or_calculation,review_status
scripts/data/academy-water-balance.js,data_module,calcium_hardness,150,ppm,"body: 'Low calcium hardness (below 150 ppm in a plaster pool) causes etching and pitting of the pool surface, visible as rough patches. Meta",pool,unspecified,troubleshooting,scripts/data/academy-water-balance.js:139,"(data file, no direct generator)",claim,CONTEXTUAL
scripts/data/academy-water-balance.js,data_module,calcium_hardness,500,ppm,"body: 'Low calcium hardness (below 150 ppm in a plaster pool) causes etching and pitting of the pool surface, visible as rough patches. Meta",pool,unspecified,troubleshooting,scripts/data/academy-water-balance.js:139,"(data file, no direct generator)",claim,CONTEXTUAL
scripts/data/academy-water-balance.js,data_module,ph,10,ppm,"body: 'To raise calcium hardness: add calcium chloride (sold as ""hardness increaser""). It dissolves quickly and raises hardness without sign",pool,unspecified,target_range,scripts/data/academy-water-balance.js:144,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,1.25,lbs,"body: 'To raise calcium hardness: add calcium chloride (sold as ""hardness increaser""). It dissolves quickly and raises hardness without sign",pool,unspecified,target_range,scripts/data/academy-water-balance.js:144,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,80,ppm,"body: 'A plaster pool shows rough patches on the bottom near the main drain, visible as dull, pitted areas about 6 months after resurfacing.",pool,unspecified,target_range,scripts/data/academy-water-balance.js:150,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,200,ppm,"body: 'A plaster pool shows rough patches on the bottom near the main drain, visible as dull, pitted areas about 6 months after resurfacing.",pool,unspecified,target_range,scripts/data/academy-water-balance.js:150,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,250,ppm,"body: 'A plaster pool shows rough patches on the bottom near the main drain, visible as dull, pitted areas about 6 months after resurfacing.",pool,unspecified,target_range,scripts/data/academy-water-balance.js:150,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,cyanuric_acid,50,ppm,"'Target CYA for unstabilised pools: 30–50 ppm. Salt pools: 60–80 ppm.',",unspecified,saltwater_chlorine_generator,target_range,scripts/data/academy-water-balance.js:177,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,cyanuric_acid,80,ppm,"'Target CYA for unstabilised pools: 30–50 ppm. Salt pools: 60–80 ppm.',",unspecified,saltwater_chlorine_generator,target_range,scripts/data/academy-water-balance.js:177,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,cyanuric_acid,80,ppm,"'Above 80 ppm, CYA significantly reduces chlorine effectiveness — more chlorine is needed for the same sanitation.',",unspecified,chlorine,target_range,scripts/data/academy-water-balance.js:178,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,free_chlorine,50,ppm,body: 'Cyanuric acid forms a weak chemical bond with free chlorine in pool water. This bond protects chlorine molecules from being broken do,pool,chlorine,target_range,scripts/data/academy-water-balance.js:186,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,30,ppm,"body: 'The percentage of free chlorine that is in its most active form (HOCl) decreases as CYA increases. At CYA 30 ppm and pH 7.4, approxim",unspecified,chlorine,target_range,scripts/data/academy-water-balance.js:191,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,100,ppm,"body: 'The percentage of free chlorine that is in its most active form (HOCl) decreases as CYA increases. At CYA 30 ppm and pH 7.4, approxim",unspecified,chlorine,target_range,scripts/data/academy-water-balance.js:191,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,80,ppm,"body: 'The percentage of free chlorine that is in its most active form (HOCl) decreases as CYA increases. At CYA 30 ppm and pH 7.4, approxim",unspecified,chlorine,target_range,scripts/data/academy-water-balance.js:191,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,12,ppm,"body: 'The percentage of free chlorine that is in its most active form (HOCl) decreases as CYA increases. At CYA 30 ppm and pH 7.4, approxim",unspecified,chlorine,target_range,scripts/data/academy-water-balance.js:191,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,3,ppm,"body: 'The percentage of free chlorine that is in its most active form (HOCl) decreases as CYA increases. At CYA 30 ppm and pH 7.4, approxim",unspecified,chlorine,target_range,scripts/data/academy-water-balance.js:191,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,80,ppm,"body: 'CYA accumulates over time when stabilised chlorine products (trichlor tablets or dichlor shock) are used. Unlike pH, alkalinity, and ",pool,chlorine,shock,scripts/data/academy-water-balance.js:196,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,100,ppm,"body: 'CYA accumulates over time when stabilised chlorine products (trichlor tablets or dichlor shock) are used. Unlike pH, alkalinity, and ",pool,chlorine,shock,scripts/data/academy-water-balance.js:196,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,free_chlorine,3,ppm,"body: 'A pool owner adds shock every week but algae keeps returning. FC tests fine at 3 ppm. A CYA test shows 120 ppm. At CYA 120 ppm, minim",pool,chlorine,shock,scripts/data/academy-water-balance.js:202,"(data file, no direct generator)",claim,CONTEXTUAL
scripts/data/academy-water-balance.js,data_module,free_chlorine,120,ppm,"body: 'A pool owner adds shock every week but algae keeps returning. FC tests fine at 3 ppm. A CYA test shows 120 ppm. At CYA 120 ppm, minim",pool,chlorine,shock,scripts/data/academy-water-balance.js:202,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,free_chlorine,120,ppm,"body: 'A pool owner adds shock every week but algae keeps returning. FC tests fine at 3 ppm. A CYA test shows 120 ppm. At CYA 120 ppm, minim",pool,chlorine,shock,scripts/data/academy-water-balance.js:202,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,free_chlorine,18,ppm,"body: 'A pool owner adds shock every week but algae keeps returning. FC tests fine at 3 ppm. A CYA test shows 120 ppm. At CYA 120 ppm, minim",pool,chlorine,shock,scripts/data/academy-water-balance.js:202,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,free_chlorine,3,ppm,"body: 'A pool owner adds shock every week but algae keeps returning. FC tests fine at 3 ppm. A CYA test shows 120 ppm. At CYA 120 ppm, minim",pool,chlorine,shock,scripts/data/academy-water-balance.js:202,"(data file, no direct generator)",claim,CONTEXTUAL
scripts/data/academy-water-balance.js,data_module,free_chlorine,60,ppm,"body: 'A pool owner adds shock every week but algae keeps returning. FC tests fine at 3 ppm. A CYA test shows 120 ppm. At CYA 120 ppm, minim",pool,chlorine,shock,scripts/data/academy-water-balance.js:202,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,free_chlorine,3,ppm,"body: 'A pool owner adds shock every week but algae keeps returning. FC tests fine at 3 ppm. A CYA test shows 120 ppm. At CYA 120 ppm, minim",pool,chlorine,shock,scripts/data/academy-water-balance.js:202,"(data file, no direct generator)",claim,CONTEXTUAL
scripts/data/academy-water-balance.js,data_module,water_temperature,90,°f,'Temperature has a large effect on LSI — the same chemistry at 90°F scores higher than at 70°F.',unspecified,unspecified,target_range,scripts/data/academy-water-balance.js:232,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,water_temperature,70,°f,'Temperature has a large effect on LSI — the same chemistry at 90°F scores higher than at 70°F.',unspecified,unspecified,target_range,scripts/data/academy-water-balance.js:232,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,104,°f,"body: 'Hot tub water is typically maintained at 98–104°F. At these temperatures, the temperature factor in the LSI formula is significantly ",both,unspecified,target_range,scripts/data/academy-water-balance.js:248,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,78,°f,"body: 'Hot tub water is typically maintained at 98–104°F. At these temperatures, the temperature factor in the LSI formula is significantly ",both,unspecified,target_range,scripts/data/academy-water-balance.js:248,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,100,ppm,"body: 'Hot tub water is typically maintained at 98–104°F. At these temperatures, the temperature factor in the LSI formula is significantly ",both,unspecified,target_range,scripts/data/academy-water-balance.js:248,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,250,ppm,"body: 'Hot tub water is typically maintained at 98–104°F. At these temperatures, the temperature factor in the LSI formula is significantly ",both,unspecified,target_range,scripts/data/academy-water-balance.js:248,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,102,°f,"body: 'Hot tub water is typically maintained at 98–104°F. At these temperatures, the temperature factor in the LSI formula is significantly ",both,unspecified,target_range,scripts/data/academy-water-balance.js:248,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,78,°f,"body: 'Hot tub water is typically maintained at 98–104°F. At these temperatures, the temperature factor in the LSI formula is significantly ",both,unspecified,target_range,scripts/data/academy-water-balance.js:248,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,82,°f,"body: 'Pool test data: pH 7.4, temperature 82°F, calcium hardness 250 ppm, total alkalinity 100 ppm, TDS 1,500 ppm. Using the LSI calculator",pool,unspecified,target_range,scripts/data/academy-water-balance.js:254,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,250,ppm,"body: 'Pool test data: pH 7.4, temperature 82°F, calcium hardness 250 ppm, total alkalinity 100 ppm, TDS 1,500 ppm. Using the LSI calculator",pool,unspecified,target_range,scripts/data/academy-water-balance.js:254,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,100,ppm,"body: 'Pool test data: pH 7.4, temperature 82°F, calcium hardness 250 ppm, total alkalinity 100 ppm, TDS 1,500 ppm. Using the LSI calculator",pool,unspecified,target_range,scripts/data/academy-water-balance.js:254,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,500,ppm,"body: 'Pool test data: pH 7.4, temperature 82°F, calcium hardness 250 ppm, total alkalinity 100 ppm, TDS 1,500 ppm. Using the LSI calculator",pool,unspecified,target_range,scripts/data/academy-water-balance.js:254,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,82,°f,"body: 'Pool test data: pH 7.4, temperature 82°F, calcium hardness 250 ppm, total alkalinity 100 ppm, TDS 1,500 ppm. Using the LSI calculator",pool,unspecified,target_range,scripts/data/academy-water-balance.js:254,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,250,ppm,"body: 'Pool test data: pH 7.4, temperature 82°F, calcium hardness 250 ppm, total alkalinity 100 ppm, TDS 1,500 ppm. Using the LSI calculator",pool,unspecified,target_range,scripts/data/academy-water-balance.js:254,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,100,ppm,"body: 'Pool test data: pH 7.4, temperature 82°F, calcium hardness 250 ppm, total alkalinity 100 ppm, TDS 1,500 ppm. Using the LSI calculator",pool,unspecified,target_range,scripts/data/academy-water-balance.js:254,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,82,°f,"body: 'Pool test data: pH 7.4, temperature 82°F, calcium hardness 250 ppm, total alkalinity 100 ppm, TDS 1,500 ppm. Using the LSI calculator",pool,unspecified,target_range,scripts/data/academy-water-balance.js:254,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,250,ppm,"body: 'Pool test data: pH 7.4, temperature 82°F, calcium hardness 250 ppm, total alkalinity 100 ppm, TDS 1,500 ppm. Using the LSI calculator",pool,unspecified,target_range,scripts/data/academy-water-balance.js:254,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,100,ppm,"body: 'Pool test data: pH 7.4, temperature 82°F, calcium hardness 250 ppm, total alkalinity 100 ppm, TDS 1,500 ppm. Using the LSI calculator",pool,unspecified,target_range,scripts/data/academy-water-balance.js:254,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,120,ppm,body: 'Step 1: Adjust total alkalinity to 80–120 ppm using sodium bicarbonate (to raise) or muriatic acid (to lower). Wait 4–6 hours and ret,pool,chlorine,target_range,scripts/data/academy-water-balance.js:295,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,50,ppm,"body: 'An opening test shows: TA 50 ppm, pH 7.0, CH 100 ppm, FC 0. Day 1 morning: add sodium bicarbonate to raise TA toward 90 ppm. Day 1 ev",unspecified,chlorine,target_range,scripts/data/academy-water-balance.js:306,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,100,ppm,"body: 'An opening test shows: TA 50 ppm, pH 7.0, CH 100 ppm, FC 0. Day 1 morning: add sodium bicarbonate to raise TA toward 90 ppm. Day 1 ev",unspecified,chlorine,target_range,scripts/data/academy-water-balance.js:306,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-water-balance.js,data_module,ph,90,ppm,"body: 'An opening test shows: TA 50 ppm, pH 7.0, CH 100 ppm, FC 0. Day 1 morning: add sodium bicarbonate to raise TA toward 90 ppm. Day 1 ev",unspecified,chlorine,target_range,scripts/data/academy-water-balance.js:306,"(data file, no direct generator)",claim,REQUIRES_REVIEW
