url,file_path,cluster,originality_score,originality_evidence,usefulness_score,usefulness_evidence,completeness_score,completeness_evidence,specificity_score,specificity_evidence,accuracy_risk_score,accuracy_risk_evidence,repetition_score,repetition_evidence,search_intent_match_score,search_intent_match_evidence,user_task_completion_score,user_task_completion_evidence,aeo_answer_quality_score,aeo_answer_quality_evidence,trust_signals_score,trust_signals_evidence,overall_quality_score
https://waterbalancetools.com/entities/orp,entities/orp.html,entities,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=204; task-support signals=[none].,2,"word_count=204, heading_count=20.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,2,Page participates in 2 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=89 chars, h1_count=1.",1,word_count=204; task-support signals=[none].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.7
https://waterbalancetools.com/entities/outdoor-pool,entities/outdoor-pool.html,entities,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=225; task-support signals=[none].,2,"word_count=225, heading_count=28.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,1,Page participates in 3 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=87 chars, h1_count=1.",1,word_count=225; task-support signals=[none].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.6
https://waterbalancetools.com/entities/oxidation,entities/oxidation.html,entities,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=207; task-support signals=[none].,2,"word_count=207, heading_count=19.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,1,Page participates in 3 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=97 chars, h1_count=1.",1,word_count=207; task-support signals=[none].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.6
https://waterbalancetools.com/entities/ozone,entities/ozone.html,entities,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=202; task-support signals=[none].,2,"word_count=202, heading_count=14.",2,2 sentence(s) with numeric ranges/units detected on page.,2,2 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 2 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=95 chars, h1_count=1.",1,word_count=202; task-support signals=[none].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.8
https://waterbalancetools.com/entities/ph,entities/ph.html,entities,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=489; task-support signals=[none].,3,"word_count=489, heading_count=51.",2,2 sentence(s) with numeric ranges/units detected on page.,2,2 chemistry claim(s) detected; external sources exist sitewide.,0,Page participates in 7 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=89 chars, h1_count=1.",1,word_count=489; task-support signals=[none].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.7
https://waterbalancetools.com/entities/phosphate,entities/phosphate.html,entities,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=200; task-support signals=[none].,2,"word_count=200, heading_count=17.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,2,Page participates in 2 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=61 chars, h1_count=1.",1,word_count=200; task-support signals=[none].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.7
https://waterbalancetools.com/entities/phta,entities/phta.html,entities,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=204; task-support signals=[none].,2,"word_count=204, heading_count=13.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=100 chars, h1_count=1.",1,word_count=204; task-support signals=[none].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.8
https://waterbalancetools.com/entities/pool-opening,entities/pool-opening.html,entities,3,"Max 6-word-shingle Jaccard similarity to sibling page ""entities/closing-checklist.html"" in cluster ""entities"" is 0.16.",1,word_count=230; task-support signals=[none].,2,"word_count=230, heading_count=21.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,1,Page participates in 3 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=70 chars, h1_count=1.",1,word_count=230; task-support signals=[none].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.6
https://waterbalancetools.com/entities/pool-salt,entities/pool-salt.html,entities,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=200; task-support signals=[none].,2,"word_count=200, heading_count=23.",3,3 sentence(s) with numeric ranges/units detected on page.,2,3 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=71 chars, h1_count=1.",1,word_count=200; task-support signals=[none].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.9
https://waterbalancetools.com/entities/ppm,entities/ppm.html,entities,3,"Max 6-word-shingle Jaccard similarity to sibling page ""entities/unit-ppm.html"" in cluster ""entities"" is 0.17.",1,word_count=233; task-support signals=[none].,2,"word_count=233, heading_count=20.",2,2 sentence(s) with numeric ranges/units detected on page.,2,2 chemistry claim(s) detected; external sources exist sitewide.,1,Page participates in 3 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=70 chars, h1_count=1.",1,word_count=233; task-support signals=[none].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.7
https://waterbalancetools.com/entities/pump,entities/pump.html,entities,3,"Max 6-word-shingle Jaccard similarity to sibling page ""entities/filtration.html"" in cluster ""entities"" is 0.17.",1,word_count=339; task-support signals=[none].,2,"word_count=339, heading_count=30.",2,1 sentence(s) with numeric ranges/units detected on page.,2,1 chemistry claim(s) detected; external sources exist sitewide.,1,Page participates in 5 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=107 chars, h1_count=1.",1,word_count=339; task-support signals=[none].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.7
https://waterbalancetools.com/entities/salt-chlorinator,entities/salt-chlorinator.html,entities,3,"Max 6-word-shingle Jaccard similarity to sibling page ""entities/salt.html"" in cluster ""entities"" is 0.18.",1,word_count=308; task-support signals=[none].,2,"word_count=308, heading_count=28.",3,3 sentence(s) with numeric ranges/units detected on page.,2,3 chemistry claim(s) detected; external sources exist sitewide.,1,Page participates in 4 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=96 chars, h1_count=1.",1,word_count=308; task-support signals=[none].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.8
https://waterbalancetools.com/entities/salt,entities/salt.html,entities,3,"Max 6-word-shingle Jaccard similarity to sibling page ""entities/salt-chlorinator.html"" in cluster ""entities"" is 0.18.",1,word_count=307; task-support signals=[none].,2,"word_count=307, heading_count=32.",3,3 sentence(s) with numeric ranges/units detected on page.,2,3 chemistry claim(s) detected; external sources exist sitewide.,1,Page participates in 3 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=92 chars, h1_count=1.",1,word_count=307; task-support signals=[none].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.8
https://waterbalancetools.com/entities/saltwater-pool,entities/saltwater-pool.html,entities,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=306; task-support signals=[none].,2,"word_count=306, heading_count=32.",2,2 sentence(s) with numeric ranges/units detected on page.,2,2 chemistry claim(s) detected; external sources exist sitewide.,1,Page participates in 4 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=96 chars, h1_count=1.",1,word_count=306; task-support signals=[none].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.7
https://waterbalancetools.com/entities/sand-filter,entities/sand-filter.html,entities,2,"Max 6-word-shingle Jaccard similarity to sibling page ""entities/de-filter.html"" in cluster ""entities"" is 0.28.",1,word_count=275; task-support signals=[none].,2,"word_count=275, heading_count=25.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,1,Page participates in 4 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=67 chars, h1_count=1.",1,word_count=275; task-support signals=[none].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.5
https://waterbalancetools.com/entities/sanitizing,entities/sanitizing.html,entities,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=313; task-support signals=[none].,2,"word_count=313, heading_count=34.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,2,Page participates in 2 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=81 chars, h1_count=1.",1,word_count=313; task-support signals=[none].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.7
